"Station_Number","Water_Object","River_Basin","Station_Location","Date","Sampling_Time","Dissolved_Oxygen","BOD5","COD","NH4","NO2","NO3","PO4","Zn","Cu","Cr","As","Cd","Pb","Ni","Mo","Mn","V","Co","Fe","Ca","Mg","Ba","Be","K","Na","B","Al","Se","Sb","Sn","Total_Inorganic_N","P","Cl","SO4","Si","TDS","EC_microS_cm","Hardness","Suspended_Solids","DateTime"
"1","Pambak","Debed river basin","0.5 կմ գյ.Խնկոյանից վերև",2024-04-08,"09:30",12.816,2.89166666666667,20.8333333333333,0.309603,0.00382785,0.205860215053763,0.00516325,0.00275333333333333,0.00286991666666667,0.000938333333333333,0.000781333333333333,8.33333333333333e-05,0.000344666666666667,0.00222933333333333,0.000213416666666667,0.0126995,0.00405941666666667,0.000313333333333333,0.372561916666667,21.3047946666667,2.26694358333333,0.0128568333333333,0.000102583333333333,0.340855,6.5838512,0.00858508333333333,0.713055083333333,0.000338166666666667,0,0,0.519291065053763,0.00140158333333333,0.443333333333333,1.785,7.08169,88.3333333333333,135.333333333333,1.88874673472222,24.7500000000015,2024-04-08 09:30:00
"1","Pambak","Debed river basin","0.5 կմ գյ.Խնկոյանից վերև",2024-05-13,"10:00",11.052,3.65,12.5,0.62526345,0.013741,0.143763440860215,0.0330448,0.00188016666666667,0.0026665,0.00102891666666667,0.000880916666666667,8.33333333333333e-05,0.000232333333333333,0.0024235,0.000203916666666667,0.0198091666666667,0.00470466666666667,0.00031625,0.313657466666667,25.1843452,3.31257914166667,0.01112775,8.33333333333333e-05,0.21482615,7.30007565,0.0180563333333333,0.495726,0,0,0,0.782767890860215,0.0151825,0.165,5.06,7.8727,110,168.833333333333,2.26432439041667,25.416666666667,2024-05-13 10:00:00
"1","Pambak","Debed river basin","0.5 կմ գյ.Խնկոյանից վերև",2024-06-19,"00:00",10.116,1.80833333333333,8.33333333333334,0.3019572,0.0066392,0.108763440860215,0.0327085,0.00129233333333333,0.00140725,0.000742833333333333,0.0015355,8.33333333333333e-05,8.33333333333333e-05,0.00285275,0.000302166666666667,0.0327286666666667,0.00436216666666667,0.000352583333333333,0.434624676666667,48.6018258,6.7754106,0.01033625,8.33333333333333e-05,0.3282494,6.746936625,0.0137880833333333,0.209229083333333,0.000294833333333333,0,0,0.417359840860215,0.02842875,0.839166666666667,4.00583333333333,9.5992275,198.333333333333,305.666666666667,4.38892268,27.1666666666655,2024-06-19
"1","Pambak","Debed river basin","0.5 կմ գյ.Խնկոյանից վերև",2024-08-19,"10:00",9.804,1.81666666666667,8.33333333333333,0.1489104,0.0066736,0,0.0213466,0.00145833333333333,0.0012965,0.00047275,0.00159375,8.33333333333333e-05,8.33333333333333e-05,0.00282891666666667,0.000388583333333333,0.0159768333333333,0.00364183333333333,0.00029,0.26526775,59.4638149441667,6.534929225,0.0136925,8.33333333333333e-05,0.419097833333333,9.27206032,0.0211022658333333,0.13266225,0.00023375,0,0,0.155584,0.0158354166666667,1.01916666666667,3.1775,9.719337,246.666666666667,380,5.28206437326389,20.9166666666653,2024-08-19 10:00:00
"1","Pambak","Debed river basin","0.5 կմ գյ.Խնկոյանից վերև",2024-10-14,"09:30",10.716,2.36666666666667,8.33333333333333,0.3357378,0.003956,0.070752688172043,0.0230681,0.000971833333333333,0.001082,0.000561166666666667,0.00128141666666667,8.33333333333333e-05,8.33333333333333e-05,0.00250608333333333,0.000489916666666667,0.0355353333333333,0.00265783333333333,0.000309,0.60198825,60.26792325,5.58304908333333,0.0131125833333333,8.33333333333333e-05,0.467255583333333,16.63898178,0.02209325,0.108076916666667,0,0,0,0.410446488172043,0,1.50333333333333,3.9,8.335218,251.666666666667,386.833333333333,5.30147939166667,36.6666666666671,2024-10-14 09:30:00
"2","Pambak","Debed river basin","0.5կմ ք.Սպիտակից ներքև",2022-01-19,"00:00",14.304,3.825,29.1666666666667,0.10678635,0.010384975,6.3104435483871,0.04100115,0.00211933333333333,0.00119766666666667,0.001511,0.000561333333333333,8.33333333333333e-05,0.000234666666666667,0.000647166666666667,0.0011665,0.0025935,0.00295966666666667,0.000151,0.0256228333333333,81.1426628333333,13.7391728333333,0.0165426666666667,8.33333333333333e-05,1.81292916666667,29.3372441666667,0.106679333333333,0.00915583333333333,0.00125733333333333,0,0,6.4276148733871,0.0366451666666667,14.8195833333333,76.6158333333333,8.94198108333334,378.333333333333,582.5,7.44884721111111,17.1666666666667,2022-01-19
"2","Pambak","Debed river basin","0.5կմ ք.Սպիտակից ներքև",2022-03-28,"11:00",13.752,3.225,12.5,0.113416875,0.033978025,5.86671505376344,0.02890245,0.00325666666666667,0.00130933333333333,0.00157433333333333,0.0004400225,8.33333333333333e-05,0.000275916666666667,0.000669333333333333,0.00127033333333333,0.00275116666666667,0.00252016666666667,0.00013875,0.0158238333333333,67.0615744166667,11.4838837666667,0.0166796666666667,8.33333333333333e-05,1.65695041666667,30.67343575,0.0595523333333333,0.00505033333333333,0.00171408333333333,0,0,6.01410995376344,0.0179468333333333,14.2408333333333,73.7400833333333,8.129397,355.833333333333,548.333333333333,6.16265872305556,11.583333333333,2022-03-28 11:00:00
"2","Pambak","Debed river basin","0.5կմ ք.Սպիտակից ներքև",2022-04-11,"11:30",12.996,2.425,12.5,0.0446443333333333,0.0149930333333333,1.94569892473118,0.063126525,0.00273525,0.00292083333333333,0.00178708333333333,0.000501316666666667,8.33333333333333e-05,0.00024435,0.00151815,0.00062975,0.0281653333333333,0.00511808333333333,0.000504975,0.7631834,37.2708327,6.9261348,0.0105104166666667,8.33333333333333e-05,1.31342441666667,7.3097134,0.018081,0.996655916666667,0.000225666666666667,9.25e-05,0,2.00533629139785,0.0443409166666667,4.899,15.29675,8.64699708333333,147.5,227.333333333333,3.452209465,86.7500000000021,2022-04-11 11:30:00
"2","Pambak","Debed river basin","0.5կմ ք.Սպիտակից ներքև",2022-05-10,"10:00",12.18,2.875,8.33333333333334,0.0836248333333333,0.01220285,1.15829301075269,0.044897475,0.00257841666666667,0.00170383333333333,0.000510833333333333,0.000477916666666667,8.33333333333333e-05,0.000310666666666667,0.000809916666666667,0.00074225,0.01194875,0.00238491666666667,0.000198333333333333,0.194263166666667,34.4237411,6.15994009583333,0.00954533333333333,8.33333333333333e-05,1.07837993083333,7.42336462083333,0.0335436666666667,0.157958,0.000190333333333333,0,0,1.25412069408602,0.03676425,3.52666666666667,13.4675,7.94383875,148.333333333333,228.666666666667,3.17664209645833,31.9999999999994,2022-05-10 10:00:00
"2","Pambak","Debed river basin","0.5կմ ք.Սպիտակից ներքև",2022-07-26,"11:00",10.404,1.45833333333333,12.5,0.214226166666667,0.114296666666667,4.63990860215054,0.084731325,0.00322841666666667,0.00139341666666667,0.00100716666666667,0.0006815,8.33333333333333e-05,0.0001465,0.0018505,0.001288,0.00442566666666667,0.00299658333333333,0.000186,0.0305663333333333,57.547998825,9.06574853333333,0.01929275,8.33333333333333e-05,1.8042766,14.8105898,0.0883526666666667,0.0176280833333333,0.00121041666666667,0.000103916666666667,0,4.96843143548387,0.0502614166666667,13.05725,61.4564166666667,10.0847708333333,360.833333333333,555,5.24895399541667,11.0833333333341,2022-07-26 11:00:00
"2","Pambak","Debed river basin","0.5կմ ք. Սպիտակից ներքև",2022-08-22,"10:30",10.956,1.24166666666667,8.33333333333333,0.283858,0.0768140833333333,5.83576075268817,0.106336125,0.000780083333333333,0.000945666666666667,0.00121641666666667,0.000767083333333333,8.33333333333333e-05,8.33333333333333e-05,0.0018645,0.00275891666666667,0.00147433333333333,0.00347375,0.000193916666666667,0.378962,72.6346641666667,13.1164065833333,0.0195691666666667,8.33333333333333e-05,1.98203683333333,26.8718579166667,0.119030083333333,0.00141891666666667,0.00134083333333333,0,0,6.1964328360215,0.0597265833333333,11.0344166666667,72.2425833333333,8.31022125,370.833333333333,570,6.70870900972222,1.66666666666574,2022-08-22 10:30:00
"2","Pambak","Debed river basin","0.5կմ ք. Սպիտակից ներքև",2022-09-26,"10:00",11.16,2.36666666666667,8.33333333333333,0.135598833333333,0.0222542333333333,5.72483333333333,0.0310569,0.002405,0.00106125,0.00107775,0.000582833333333333,1.04166666666667e-05,2.18333333333333e-05,0.00152225,0.00103641666666667,0.00305583333333333,0.00248816666666667,0.000156666666666667,0.34931875,74.5939337,12.580338,0.017498,8.33333333333333e-05,1.9771261,27.4787377,0.0928446666666667,0.00762075,0.00113491666666667,0,0,5.8826864,0.029023,13.4100833333333,80.6420833333333,9.96079291666667,366.666666666667,562.5,6.84517804166667,8.75000000000033,2022-09-26 10:00:00
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2022-10-24,"10:30",11.76,1.83333333333333,16.6666666666667,0.375812,0.00850501666666667,6.33838709677419,0.0378084,0.00117233333333333,0.000900666666666667,0.00117241666666667,0.000566583333333333,8.33333333333333e-05,8.33333333333333e-05,0.00145291666666667,0.000864583333333333,0.00318925,0.00297316666666667,0.00015675,0.380191333333333,74.4311604,12.9310906083333,0.0157428333333333,8.33333333333333e-05,1.94905929166667,25.9066259833333,0.125768833333333,0.0121284166666667,0.000735583333333333,0,0,6.72270411344086,0.03680725,15.3645833333333,72.5195,10.0736683333333,378.333333333333,582.5,6.84915123041667,6.25000000000024,2022-10-24 10:30:00
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2022-11-16,"12:00",12.48,3.075,8.33333333333333,0.1349325,0.01724535,5.59190860215054,0.049623525,0.00228633333333333,0.000968833333333333,0.001296,0.000643333333333333,8.33333333333333e-05,8.33333333333333e-05,0.00105633333333333,0.001041,0.00379833333333333,0.00324083333333333,0.0001655,0.401388333333333,80.4465219,12.5884616,0.015366,8.33333333333333e-05,1.94020166666667,24.4078346666667,0.1299285,0.0264335,0.000963166666666667,0,0,5.74408645215054,0.0509586666666667,11.059,57.2280833333333,9.79425541666667,329.166666666667,505.833333333333,7.333299905,9.58333333333172,2022-11-16 12:00:00
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2023-01-25,"10:00",15.5088,2.89583333333333,10.4166666666667,0.0532513888888889,0.00726459027777778,4.8477038530466,0.271923118055556,0.00285944444444444,0.00122993055555556,0.00121069444444444,0.000414375,6.94444444444445e-05,6.94444444444445e-05,0.00147236111111111,0.000759444444444445,0.00229770833333333,0.00200708333333333,0.000126666666666667,0.260630833333333,59.5378408472222,10.9044090069444,0.0130489583333333,6.94444444444445e-05,1.49457175694444,22.7403808194444,0.0824370138888889,0.00503166666666667,0.00101041666666667,6.94444444444445e-05,0.000694444444444444,4.90821983221326,0.0170109027777778,12.3316666666667,72.0225694444445,8.91535416666667,306.25,471.527777777778,5.50670718761574,3.33333333333297,2023-01-25 10:00:00
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2023-02-22,"10:00",15.8976,2.34722222222222,6.94444444444444,0.0599477083333333,0.0125938263888889,4.71295698924731,0.279011833333333,0.00353597222222222,0.00122041666666667,0.00157722222222222,0.000525694444444444,6.94444444444445e-05,6.94444444444445e-05,0.00209583333333333,0.000804375,0.00189583333333333,0.00210555555555556,0.000146388888888889,0.261858888888889,64.0404113888889,9.839445,0.0154219444444444,6.94444444444445e-05,1.42817638888889,21.5478211666667,0.0722552777777778,0.00398513888888889,0.00198125,0.000218819444444444,0.000694444444444444,4.78549852396953,0.0229306944444444,13.1586805555556,77.4349305555556,19.6419329166667,317.361111111111,488.194444444444,5.82867319907407,8.40277777777793,2023-02-22 10:00:00
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2023-03-15,"10:00",15.8976,2.66666666666667,10.4166666666667,0.433336291666667,0.0148657638888889,2.74840949820789,0.0479197152777778,0.00290527777777778,0.00174541666666667,0.00150340277777778,0.000590208333333333,6.94444444444445e-05,0.000109236111111111,0.00150722222222222,0.00086,0.0103899305555556,0.00289715277777778,0.000206111111111111,0.414727013888889,43.0959538194444,7.64628659722222,0.0111482638888889,6.94444444444445e-05,1.39177,11.2524315972222,0.0470965972222222,0.300731736111111,0.000978055555555556,6.94444444444445e-05,0.000694444444444444,3.19661155376344,0.0477375,6.91597222222222,31.76875,5.35390479166667,200.694444444444,308.263888888889,3.97364381481482,21.4583333333327,2023-03-15 10:00:00
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2023-04-18,"12:00",14.7888,1.70833333333333,6.94444444444445,0.174419284722222,0.00981701388888889,1.52435035842294,0.015311625,0.00112048611111111,0.00118159722222222,0.000691319444444445,0.000457013888888889,6.94444444444445e-05,0.000112222222222222,0.00119618055555556,0.000458472222222222,0.0115344444444444,0.0024175,0.000127361111111111,0.261934166666667,34.97247075,6.66911216666667,0.00933756944444445,6.94444444444445e-05,1.02239408333333,10.0531324166667,0.0339422916666667,0.158215888888889,0.000500555555555556,6.94444444444445e-05,0.000694444444444444,1.70858665703405,0.0372770138888889,3.50486111111111,17.8375,5.89508243055556,147.222222222222,227.083333333333,3.24782817083333,22.8472222222208,2023-04-18 12:00:00
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2023-05-17,"10:30",14.4576,3.27777777777778,6.94444444444445,0.0562366597222222,0.0156230763888889,1.51635304659498,0.00708871527777778,0.000979583333333333,0.001078125,0.000966041666666667,0.000477152777777778,6.94444444444445e-05,0.000166180555555556,0.00133618055555556,0.000596041666666667,0.0182668055555556,0.00221472222222222,0.000205625,0.297400777777778,34.2361075833333,5.63288933333333,0.0101861805555556,6.94444444444445e-05,0.766800763888889,7.54144891666667,0.0414593055555556,0.173939159722222,0.000248125,6.94444444444445e-05,0.000694444444444444,1.58821278270609,0.0299048611111111,2.87986111111111,17.0493055555556,7.53894861111111,154.166666666667,237.291666666667,3.13465343194444,21.3888888888909,2023-05-17 10:30:00
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2023-06-11,"00:00",13.5792,1.64583333333333,17.3611111111111,0.124177395833333,0.0250193611111111,2.67125896057348,0.0847810347222222,0.000831736111111111,0.00101006944444444,0.000944791666666667,0.0005675,6.94444444444445e-05,6.94444444444445e-05,0.00129534722222222,0.000798263888888889,0.00483770833333333,0.00280458333333333,0.000149166666666667,0.279318541666667,46.1554709722222,8.20488909722222,0.0121564583333333,6.94444444444445e-05,1.26048277777778,17.1800570138889,0.0603225694444444,0.0527551388888889,0.000686527777777778,6.94444444444445e-05,0.000694444444444444,2.82045571751792,0.0475448611111111,7.06736111111111,35.4875,7.68284555555555,230.555555555556,354.861111111111,4.2565337025463,16.9444444444444,2023-06-11
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2023-07-17,"11:05",13.6224,2.50694444444444,10.4166666666667,0.158147763888889,0.0217937708333333,4.05275537634409,0.0791100625,0.00227763888888889,0.00128277777777778,0.00172722222222222,0.000611388888888889,6.94444444444445e-05,6.94444444444445e-05,0.00211477777777778,0.00111777777777778,0.00692680555555556,0.00347833333333333,0.000240555555555556,0.349612916666667,64.5301056944444,10.9684738888889,0.0135758333333333,6.94444444444445e-05,1.68797083333333,9.17524422222223,0.100442361111111,0.02320525,0.00107152777777778,6.94444444444445e-05,0.000694444444444444,4.23269691106631,0.0489768888888889,10.8979166666667,56.5083333333333,0.495818819444445,279.166666666667,428.472222222222,5.92593250231482,8.1250000000008,2023-07-17 11:05:00
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2023-08-14,"11:00",13.5648,1.38888888888889,10.4166666666667,0.183261506944444,0.0796861041666667,5.20813172043011,0.0189977569444444,0.00132666666666667,0.00172425,0.00146788888888889,0.000558055555555556,6.94444444444445e-05,6.94444444444445e-05,0.00225408333333333,0.000955416666666667,0.00222516666666667,0.00288933333333333,0.000260180555555556,0.416201,66.9150638333333,10.6175943611111,0.00848152777777778,6.94444444444445e-05,2.03568029166667,12.4899238333333,0.0736395,0.0109281944444444,0.00115819444444444,6.94444444444445e-05,0.000694444444444444,5.47107933154122,0.0381842083333333,14.0388888888889,61.325,7.70943520833333,320.833333333333,493.75,6.1071350375,7.0833333333341,2023-08-14 11:00:00
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2023-09-26,"11:00",13.1472,1.18055555555556,10.4166666666667,0.101779263888889,0.02726325,2.76691308243728,0.0170129166666667,0.001436,0.00120097222222222,0.001383,0.0006196875,6.94444444444445e-05,0.000182083333333333,0.001223,0.000968263888888889,0.00896311111111111,0.00294272222222222,0.0001845625,0.33494625,45.4945284027778,8.78697126388889,0.00977288888888889,6.94444444444445e-05,1.71002707638889,12.9230285,0.0495155208333333,0.168795625,0.0004563125,6.94444444444445e-05,0.000694444444444444,2.89595559632616,0.0738678472222222,6.79791666666667,28.8506944444444,9.23755819444444,235.416666666667,361.805555555556,4.23055926342593,18.3333333333326,2023-09-26 11:00:00
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2023-10-18,"10:30",13.536,1.54166666666667,6.94444444444445,0.0653034583333333,0.0170816041666667,4.19843189964158,0.015311625,0.000994930555555556,0.000735486111111111,0.001344375,0.000493125,6.94444444444445e-05,6.94444444444445e-05,0.00141944444444444,0.000796458333333333,0.00257520833333333,0.00223777777777778,0.000147013888888889,0.389828333333333,61.0622805,10.4993448194444,0.0139179861111111,6.94444444444445e-05,1.70083890277778,20.3958367708333,0.0855325694444444,0.0151070833333333,0.00164236111111111,6.94444444444445e-05,0.000694444444444444,4.28081696214158,0.0667827083333333,12.0569444444444,54.6715277777778,7.90651145833333,291.666666666667,448.611111111111,5.61349061597222,19.4444444444435,2023-10-18 10:30:00
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2023-11-13,"00:00",14.688,1.6875,6.94444444444444,0.358635152777778,0.012815125,3.74870071684588,0.254632708333333,0.000984722222222222,0.000908333333333333,0.00125125,0.000452916666666667,6.94444444444445e-05,6.94444444444445e-05,0.00164708333333333,0.000664722222222222,0.00298069444444444,0.00268819444444444,0.000151527777777778,0.328483055555556,62.28821375,11.26428825,0.0138,6.94444444444445e-05,1.79731575,21.5299765555556,0.0940175,0.0183066666666667,0.00122319444444444,6.94444444444445e-05,0.000694444444444444,4.12015099462366,0.0580620833333333,9.85625,46.8805555555556,14.4194194444444,305.555555555556,469.444444444444,5.75389889166667,8.95833333333466,2023-11-13
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2023-12-06,"10:00",14.5872,1.38194444444444,13.8888888888889,0.177494958333333,0.00691091666666667,4.04460125448029,0.0846868333333334,0.00156972222222222,0.000836388888888889,0.000524722222222222,0.000391805555555556,6.94444444444445e-05,6.94444444444445e-05,0.00207597222222222,0.000846805555555556,0.002325,0.00187222222222222,0.000164444444444444,0.335946527777778,64.3000827638889,11.0746655555556,0.0152665277777778,6.94444444444445e-05,1.39559083333333,21.3153911666667,0.0659504166666667,0.0121908333333333,0.00110472222222222,6.94444444444445e-05,0.000694444444444444,4.22900712948029,0.0381480555555556,10.7208333333333,50.15625,0.810997777777778,311.805555555556,479.166666666667,5.91207350810185,8.95833333333219,2023-12-06 10:00:00
"2","Pambak","Debed river basin","0.5 կմ ք. Սպիտակից ներքև",2024-01-29,"10:30",14.52,3.9,8.33333333333333,0.346914316666667,0.00989295,5.5737311827957,0.0260927,0.002723,0.00144016666666667,0.001014,0.000488833333333333,8.33333333333333e-05,8.33333333333333e-05,0.0011885,0.0010945,0.00247233333333333,0.00275033333333333,0.000148,0.0380983333333333,77.10622095,15.0851351666667,0.0169505,8.33333333333333e-05,1.94696505,30.6795486,0.0929443333333333,0.00675231666666667,0.00146166666666667,0,0,5.93053844946237,0.0482371666666667,13.84625,72.6849166666667,7.554989,405,622.5,7.17977517083333,1.91666666666812,2024-01-29 10:30:00
